run_id,RMSE,MAE,SupNorm,Bias,Corr,deming_slope,deming_intercept,beta_sum,beta_l1,beta_l2,beta_min,beta_max,beta_neg_frac,offline_data_id,benchmark_id,benchmark_point_source,target_set_size,benchmark_z_path,projected_bellman_test_risk,oracle_embedding_risk,benchmark_embedding_risk,risk_bellman_final,risk_obj_final,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4
10_b0,0.0534775103890608,0.0453899445866409,0.1047530993819236,-0.0343915044811728,0.5962502603085738,1.0301463015227197,-0.0382155760997865,0.8266505839702099,0.8266505839702099,0.05192918868288062,1.23702921e-06,0.0088820653,0.0,10,0,fixed_config,100,data/Z_true.pt,0.0042307423427701,0.401038110256195,0.401038110256195,0.0098308647328657,0.0168953351676464,1608,400,400,400,1.0,5.162839261174668e-05,9.057300567626951,377.73220981445047,5.93418550491333,0.2693347930908203,0.8105724453926086,14.991351127624512,14.16431140127124,14.16431140127124,0.0190150290727615,400,400,400
10_b1,0.0182403964144869,0.0143021244514966,0.0425480008125305,0.0119826167024439,0.9869158204879774,1.2313765150562013,-0.0170538205742044,0.97144996123,0.9826369036728,0.05500945389513106,-0.00203361548,0.00886796974,0.02,10,1,fixed_config,100,data/Z_true.pt,0.004595392383635,0.3669059872627258,0.3669059872627258,0.0098308647328657,0.0168953351676464,1608,400,400,400,1.0,5.162839261174668e-05,9.057300567626951,377.73220981445047,5.93418550491333,0.2693347930908203,0.8105724453926086,14.991351127624512,14.16431140127124,14.16431140127124,0.0190150290727615,400,400,400
10_b2,0.0257377304845127,0.021430633557029,0.0537895411252975,0.0180559169361367,0.9750762432963336,1.3089705056574792,-0.0223883510636176,1.0094902350266,1.0221245332186002,0.05655271990609771,-0.00250970433,0.0088855885,0.02,10,2,fixed_config,100,data/Z_true.pt,0.0046237409114837,0.3689954876899719,0.3689954876899719,0.0098308647328657,0.0168953351676464,1608,400,400,400,1.0,5.162839261174668e-05,9.057300567626951,377.73220981445047,5.93418550491333,0.2693347930908203,0.8105724453926086,14.991351127624512,14.16431140127124,14.16431140127124,0.0190150290727615,400,400,400
10_b3,0.0216250953565671,0.0173218620446277,0.0478808730840683,0.0142805662128375,0.9780953351687256,1.279092220638402,-0.0218354673611853,0.9979379617503,1.0050599293642999,0.056506648338234065,-0.00189387705,0.00978308357,0.015,10,3,fixed_config,100,data/Z_true.pt,0.0055705988779664,0.3681225180625915,0.3681225180625915,0.0098308647328657,0.0168953351676464,1608,400,400,400,1.0,5.162839261174668e-05,9.057300567626951,377.73220981445047,5.93418550491333,0.2693347930908203,0.8105724453926086,14.991351127624512,14.16431140127124,14.16431140127124,0.0190150290727615,400,400,400
10_b4,0.049047862609164,0.0421631008939584,0.0937590599060058,-0.0181629938021069,0.6474315172330254,1.3786122600635558,-0.0665900126513587,0.9687060559759999,0.972033244758,0.0622347779702565,-0.000683227205,0.0106206005,0.0075,10,4,support_safe_target_policy_draw,100,data/Z_true.pt,0.0022038894239813,0.4072564542293548,0.4072564542293548,0.0098308647328657,0.0168953351676464,1608,400,400,400,1.0,5.162839261174668e-05,9.057300567626951,377.73220981445047,5.93418550491333,0.2693347930908203,0.8105724453926086,14.991351127624512,14.16431140127124,14.16431140127124,0.0190150290727615,400,400,400
10_b5,0.0509814651988525,0.0457654137385543,0.0843852311372757,-0.0453473393607418,0.9118969710255462,0.6276181920406638,0.0021634654628638,0.7887426785475999,0.8334476130696,0.06930990360308341,-0.00120127969,0.0183686446,0.1825,10,5,support_safe_target_policy_draw,100,data/Z_true.pt,0.0118457982316613,0.3854986727237701,0.3854986727237701,0.0098308647328657,0.0168953351676464,1608,400,400,400,1.0,5.162839261174668e-05,9.057300567626951,377.73220981445047,5.93418550491333,0.2693347930908203,0.8105724453926086,14.991351127624512,14.16431140127124,14.16431140127124,0.0190150290727615,400,400,400
10_b6,0.0250227642906106,0.0209277634508907,0.0515360534191131,-0.0028433233825489,0.8702192671111908,1.1120163478662972,-0.0168498759092169,1.03601946656245,1.09058460231345,0.08889655183375168,-0.00157612422,0.0237731095,0.1325,10,6,support_safe_target_policy_draw,100,data/Z_true.pt,0.0093175135552883,0.3784123659133911,0.3784123659133911,0.0098308647328657,0.0168953351676464,1608,400,400,400,1.0,5.162839261174668e-05,9.057300567626951,377.73220981445047,5.93418550491333,0.2693347930908203,0.8105724453926086,14.991351127624512,14.16431140127124,14.16431140127124,0.0190150290727615,400,400,400
10_b7,0.0229376153801372,0.0193300469615496,0.0484266281127929,0.0068539533182047,0.926843923801432,1.2511964034773904,-0.025738551760333,0.9633395417606,0.9838692196146,0.06112491680320098,-0.00259625819,0.0121469134,0.0325,10,7,support_safe_target_policy_draw,100,data/Z_true.pt,0.0108161978423595,0.3721987605094909,0.3721987605094909,0.0098308647328657,0.0168953351676464,1608,400,400,400,1.0,5.162839261174668e-05,9.057300567626951,377.73220981445047,5.93418550491333,0.2693347930908203,0.8105724453926086,14.991351127624512,14.16431140127124,14.16431140127124,0.0190150290727615,400,400,400
10_b8,0.0090111545393707,0.0072480094619095,0.0214623808860778,-0.0061031354498118,0.9926367960757422,0.921330919506872,0.0040023621418796,0.9953117399056001,0.9975808681284,0.07330435470129305,-0.000469060848,0.016173996,0.015,10,8,support_safe_target_policy_draw,100,data/Z_true.pt,0.0042403247207403,0.3634642362594604,0.3634642362594604,0.0098308647328657,0.0168953351676464,1608,400,400,400,1.0,5.162839261174668e-05,9.057300567626951,377.73220981445047,5.93418550491333,0.2693347930908203,0.8105724453926086,14.991351127624512,14.16431140127124,14.16431140127124,0.0190150290727615,400,400,400
10_b9,0.0272584335444288,0.0225051870319293,0.0603736490011215,0.0102586188510758,0.9196163583161884,1.2951923101169966,-0.0276710443861578,1.0311651139401472,1.106628074941053,0.08884621058525086,-0.00228664279,0.0245066788,0.1425,10,9,support_safe_target_policy_draw,100,data/Z_true.pt,0.0135615970939397,0.3733513653278351,0.3733513653278351,0.0098308647328657,0.0168953351676464,1608,400,400,400,1.0,5.162839261174668e-05,9.057300567626951,377.73220981445047,5.93418550491333,0.2693347930908203,0.8105724453926086,14.991351127624512,14.16431140127124,14.16431140127124,0.0190150290727615,400,400,400
11_b0,0.097823525543226,0.0917104412434855,0.1538656949996948,-0.0917094327934319,0.7872067005122246,0.2913313857492718,-0.0018145071185166,0.3585867702729376,0.7211294753826625,0.05817915921268111,-0.00215832633,0.0134175029,0.56,11,0,fixed_config,100,data/Z_true.pt,0.0069789504632353,0.4361503720283508,0.4361503720283508,0.2094222241968646,6.668591976165772,1609,400,400,400,1.0,3.4732237859103066e-05,19.143966674804688,382.172952163151,5.945873260498047,0.1810783892869949,0.7922871112823486,15.055937767028809,9.368424552289182,9.368424552289182,0.0193285848945379,400,400,400
11_b1,0.1858529842737683,0.1724995382054476,0.2973955571651459,-0.1724995382054476,-0.953694206846186,-0.4599479158967082,0.0107156255150852,-0.27459529456489,0.60172038566471,0.03929715905377018,-0.00450224616,0.00805775914,0.72,11,1,fixed_config,100,data/Z_true.pt,0.0181758124381303,0.6088069677352905,0.6088069677352905,0.2094222241968646,6.668591976165772,1609,400,400,400,1.0,3.4732237859103066e-05,19.143966674804688,382.172952163151,5.945873260498047,0.1810783892869949,0.7922871112823486,15.055937767028809,9.368424552289182,9.368424552289182,0.0193285848945379,400,400,400
11_b2,0.1833010786161826,0.1710335495422259,0.2897156700491905,-0.1710335495422259,-0.772684264559371,-0.4156292139634229,0.0142724465624299,-0.2095131590423,0.6083552438271,0.04106842452500911,-0.00537795946,0.00899051875,0.7375,11,2,fixed_config,100,data/Z_true.pt,0.0163303297013044,0.5878300666809082,0.5878300666809082,0.2094222241968646,6.668591976165772,1609,400,400,400,1.0,3.4732237859103066e-05,19.143966674804688,382.172952163151,5.945873260498047,0.1810783892869949,0.7922871112823486,15.055937767028809,9.368424552289182,9.368424552289182,0.0193285848945379,400,400,400
11_b3,0.1790819764403261,0.1672636417903413,0.2815891280770302,-0.1672636417903413,-0.8191673242785749,-0.4204244775488939,0.0165469209088796,-0.174802176669062,0.609332239292462,0.04176913309005961,-0.00507378532,0.0100903101,0.74,11,3,fixed_config,100,data/Z_true.pt,0.012177706696093,0.580249547958374,0.580249547958374,0.2094222241968646,6.668591976165772,1609,400,400,400,1.0,3.4732237859103066e-05,19.143966674804688,382.172952163151,5.945873260498047,0.1810783892869949,0.7922871112823486,15.055937767028809,9.368424552289182,9.368424552289182,0.0193285848945379,400,400,400
11_b4,0.1099522430808427,0.1026632107800105,0.1702728206291794,-0.1026632107800105,0.5771832333898264,0.2761582570750196,-0.0100790516653029,0.20730737631495,0.79564526274545,0.061630074122469666,-0.00349938939,0.0133450031,0.66,11,4,support_safe_target_policy_draw,100,data/Z_true.pt,0.0043228520080447,0.4575470089912414,0.4575470089912414,0.2094222241968646,6.668591976165772,1609,400,400,400,1.0,3.4732237859103066e-05,19.143966674804688,382.172952163151,5.945873260498047,0.1810783892869949,0.7922871112823486,15.055937767028809,9.368424552289182,9.368424552289182,0.0193285848945379,400,400,400
11_b5,0.0794682107541601,0.0736400613200385,0.12436543405056,-0.0736400613200385,0.9616039116990436,0.3913608320389395,0.0040139381475118,0.496095411118752,0.6543061465603679,0.05521140634314333,-0.00145599875,0.0147076529,0.405,11,5,support_safe_target_policy_draw,100,data/Z_true.pt,0.013049017637968,0.4068296253681183,0.4068296253681183,0.2094222241968646,6.668591976165772,1609,400,400,400,1.0,3.4732237859103066e-05,19.143966674804688,382.172952163151,5.945873260498047,0.1810783892869949,0.7922871112823486,15.055937767028809,9.368424552289182,9.368424552289182,0.0193285848945379,400,400,400
11_b6,0.0879536818236813,0.0812774314501439,0.158852593973279,-0.0812774314501439,0.6845629430860823,0.4947066182493518,-0.0180954189342942,0.31263066426441,0.96563124615721,0.0813919107185273,-0.00395299261,0.0194673445,0.6275,11,6,support_safe_target_policy_draw,100,data/Z_true.pt,0.0127119701355695,0.436756283044815,0.436756283044815,0.2094222241968646,6.668591976165772,1609,400,400,400,1.0,3.4732237859103066e-05,19.143966674804688,382.172952163151,5.945873260498047,0.1810783892869949,0.7922871112823486,15.055937767028809,9.368424552289182,9.368424552289182,0.0193285848945379,400,400,400
11_b7,0.1483593827325085,0.1380018881318392,0.2407341301441192,-0.1380018881318392,-0.1349445159168068,-0.1039101166497128,0.0052294463342746,0.011084954131019994,0.6534853782888199,0.04893456200684536,-0.00497850496,0.0107464613,0.69,11,7,support_safe_target_policy_draw,100,data/Z_true.pt,0.0091532990336418,0.5171361565589905,0.5171361565589905,0.2094222241968646,6.668591976165772,1609,400,400,400,1.0,3.4732237859103066e-05,19.143966674804688,382.172952163151,5.945873260498047,0.1810783892869949,0.7922871112823486,15.055937767028809,9.368424552289182,9.368424552289182,0.0193285848945379,400,400,400
11_b8,0.1198533723368211,0.1101020238941418,0.198251660913229,-0.1101020238941418,0.1430791843029808,0.0469299189394646,0.0123253306458891,0.2346020165858,0.524212119574,0.04315956782475868,-0.00209981017,0.0108689573,0.4975,11,8,support_safe_target_policy_draw,100,data/Z_true.pt,0.0035146700683981,0.4617809951305389,0.4617809951305389,0.2094222241968646,6.668591976165772,1609,400,400,400,1.0,3.4732237859103066e-05,19.143966674804688,382.172952163151,5.945873260498047,0.1810783892869949,0.7922871112823486,15.055937767028809,9.368424552289182,9.368424552289182,0.0193285848945379,400,400,400
11_b9,0.1058510284890894,0.0967069819837343,0.196332324296236,-0.0967069819837343,0.5199033257433797,0.642317514315971,-0.0507478707098843,0.10827648466148,0.96916776020536,0.07628338760210704,-0.00440854579,0.0216572024,0.6625,11,9,support_safe_target_policy_draw,100,data/Z_true.pt,0.0153200151398777,0.4705161452293396,0.4705161452293396,0.2094222241968646,6.668591976165772,1609,400,400,400,1.0,3.4732237859103066e-05,19.143966674804688,382.172952163151,5.945873260498047,0.1810783892869949,0.7922871112823486,15.055937767028809,9.368424552289182,9.368424552289182,0.0193285848945379,400,400,400
12_b0,0.0510807873124215,0.0441471059349714,0.0962900966405868,-0.0250577355836867,0.5812417147938305,1.2464264471617146,-0.0563170388835195,0.920323599636,0.9207234362079999,0.0574553525282568,-0.000199918286,0.0109434808,0.0025,12,0,fixed_config,100,data/Z_true.pt,0.004354378208518,0.4069041311740875,0.4069041311740875,0.0088003537537275,0.0447646304965019,1609,400,400,400,1.0,4.784184904416122e-05,10.31054401397705,377.7911125849516,5.934341430664063,0.2494260519742965,0.8009079098701477,14.861555099487305,13.38851981169031,13.38851981169031,0.0186298452317714,400,400,400
12_b1,0.0170782597388346,0.0135107092064572,0.0402067601680755,0.0092272866732673,0.9755626851278468,1.1893927361915009,-0.0145404250313606,0.9726001483225001,0.9738987677565,0.056159858813213295,-0.000465207733,0.00912605412,0.005,12,1,fixed_config,100,data/Z_true.pt,0.003783450461924,0.3665711879730224,0.3665711879730224,0.0088003537537275,0.0447646304965019,1609,400,400,400,1.0,4.784184904416122e-05,10.31054401397705,377.7911125849516,5.934341430664063,0.2494260519742965,0.8009079098701477,14.861555099487305,13.38851981169031,13.38851981169031,0.0186298452317714,400,400,400
12_b2,0.0269463246891926,0.0223861156124621,0.0585234612226486,0.0178214608738198,0.9610210160326778,1.3088333361178248,-0.0226048516204037,1.020940942392,1.021833877712,0.057236517844154164,-0.000394468661,0.00961309765,0.005,12,2,fixed_config,100,data/Z_true.pt,0.0051783919334411,0.3701503276824951,0.3701503276824951,0.0088003537537275,0.0447646304965019,1609,400,400,400,1.0,4.784184904416122e-05,10.31054401397705,377.7911125849516,5.934341430664063,0.2494260519742965,0.8009079098701477,14.861555099487305,13.38851981169031,13.38851981169031,0.0186298452317714,400,400,400
12_b3,0.0170379586966162,0.0139456441879156,0.037561222910881,0.0070575234878924,0.9654168325840612,1.197504321350906,-0.018500597353339,0.9648695745570001,0.9648695745570001,0.05522894179733782,0.000228660181,0.0103040356,0.0,12,3,fixed_config,100,data/Z_true.pt,0.0041218888945877,0.3665996789932251,0.3665996789932251,0.0088003537537275,0.0447646304965019,1609,400,400,400,1.0,4.784184904416122e-05,10.31054401397705,377.7911125849516,5.934341430664063,0.2494260519742965,0.8009079098701477,14.861555099487305,13.38851981169031,13.38851981169031,0.0186298452317714,400,400,400
12_b4,0.0455901533273613,0.0393442002352094,0.0879154503345489,-0.0198329759569605,0.6811811668644665,1.2179060136924498,-0.0477046001634196,0.9991784719589699,1.00025369993703,0.0751781119832899,-0.000206913915,0.0188328251,0.015,12,4,support_safe_target_policy_draw,100,data/Z_true.pt,0.0048173409886658,0.4028561115264892,0.4028561115264892,0.0088003537537275,0.0447646304965019,1609,400,400,400,1.0,4.784184904416122e-05,10.31054401397705,377.7911125849516,5.934341430664063,0.2494260519742965,0.8009079098701477,14.861555099487305,13.38851981169031,13.38851981169031,0.0186298452317714,400,400,400
12_b5,0.0591900966038512,0.0529875984718091,0.1008191853761673,-0.0527685196162201,0.8540375607734357,0.6066861601266147,-0.0025870749773136,0.696753910881656,0.731331248144724,0.060519433337386006,-0.000745592406,0.0126174092,0.1775,12,5,support_safe_target_policy_draw,100,data/Z_true.pt,0.0084476415067911,0.3919155597686767,0.3919155597686767,0.0088003537537275,0.0447646304965019,1609,400,400,400,1.0,4.784184904416122e-05,10.31054401397705,377.7911125849516,5.934341430664063,0.2494260519742965,0.8009079098701477,14.861555099487305,13.38851981169031,13.38851981169031,0.0186298452317714,400,400,400
12_b6,0.0245119651913586,0.020687483260408,0.0513726472854614,-0.0045424631843343,0.8777532425943739,1.10707625262493,-0.0179313049500021,1.00590884714753,1.07498307089827,0.08695769204420266,-0.00139784138,0.0205495246,0.18,12,6,support_safe_target_policy_draw,100,data/Z_true.pt,0.0082892524078488,0.3775984644889831,0.3775984644889831,0.0088003537537275,0.0447646304965019,1609,400,400,400,1.0,4.784184904416122e-05,10.31054401397705,377.7911125849516,5.934341430664063,0.2494260519742965,0.8009079098701477,14.861555099487305,13.38851981169031,13.38851981169031,0.0186298452317714,400,400,400
12_b7,0.0228984646524429,0.0199708508478943,0.0454108119010925,0.0032838434877339,0.905617552964941,1.1903300295762518,-0.0214113048889448,0.9791968097059,0.9803823237379,0.0634431802372853,-0.000592757016,0.014067295,0.0025,12,7,support_safe_target_policy_draw,100,data/Z_true.pt,0.0098238913342356,0.3723120093345642,0.3723120093345642,0.0088003537537275,0.0447646304965019,1609,400,400,400,1.0,4.784184904416122e-05,10.31054401397705,377.7911125849516,5.934341430664063,0.2494260519742965,0.8009079098701477,14.861555099487305,13.38851981169031,13.38851981169031,0.0186298452317714,400,400,400
12_b8,0.0127780607442723,0.0111629581602755,0.0269330143928527,0.0110961660195607,0.9922877267976176,1.0437410985939537,0.005477369362369,1.11393977776,1.114200673344,0.08146815031109716,-0.000130447792,0.01844435,0.0025,12,8,support_safe_target_policy_draw,100,data/Z_true.pt,0.0139699494466185,0.3642163872718811,0.3642163872718811,0.0088003537537275,0.0447646304965019,1609,400,400,400,1.0,4.784184904416122e-05,10.31054401397705,377.7911125849516,5.934341430664063,0.2494260519742965,0.8009079098701477,14.861555099487305,13.38851981169031,13.38851981169031,0.0186298452317714,400,400,400
12_b9,0.0184868517618569,0.0157124263403238,0.0383491963148117,-0.0025730470503913,0.9387474606320868,1.108466237087964,-0.0165100220472191,0.96992266976844,1.0849700101853599,0.08919830970254573,-0.00190791907,0.0218684971,0.1975,12,9,support_safe_target_policy_draw,100,data/Z_true.pt,0.0087349507957696,0.3676627576351166,0.3676627576351166,0.0088003537537275,0.0447646304965019,1609,400,400,400,1.0,4.784184904416122e-05,10.31054401397705,377.7911125849516,5.934341430664063,0.2494260519742965,0.8009079098701477,14.861555099487305,13.38851981169031,13.38851981169031,0.0186298452317714,400,400,400
13_b0,0.049249476978704,0.0416809141554404,0.0950261950492858,-0.0341183150478173,0.6634946276597309,0.86170079897782,-0.0165750005185944,0.87867599382765,0.8872966527141299,0.07003626269412373,-0.000911154784,0.0151600912,0.06,13,0,fixed_config,100,data/Z_true.pt,0.0062375594861805,0.3930535018444061,0.3930535018444061,0.0084782483753764,0.103313885629177,1605,400,400,400,1.0,4.366916692255529e-05,11.921671867370604,378.9324293556269,5.937357902526856,0.2282389551401138,0.788058340549469,14.727945327758787,12.411628362784418,12.411628362784418,0.0183891225606203,400,400,400
13_b1,0.0163678997698307,0.0130957907642005,0.0382478833198547,0.0094316971563966,0.9814600354170536,1.1924037598220518,-0.0147138808963598,0.9730790645940499,0.9730790645940499,0.05512435638117001,7.89470505e-06,0.00916728564,0.0,13,1,fixed_config,100,data/Z_true.pt,0.0053890994749963,0.3660575747489929,0.3660575747489929,0.0084782483753764,0.103313885629177,1605,400,400,400,1.0,4.366916692255529e-05,11.921671867370604,378.9324293556269,5.937357902526856,0.2282389551401138,0.788058340549469,14.727945327758787,12.411628362784418,12.411628362784418,0.0183891225606203,400,400,400
13_b2,0.0236312928679424,0.0196696282771881,0.0501254051923751,0.0140111101570073,0.9636106257670376,1.283993867681131,-0.0231637136027583,0.9956427447059,0.9997958294131,0.05682046487615844,-0.000578572624,0.00895906612,0.0175,13,2,fixed_config,100,data/Z_true.pt,0.0066229170188307,0.3686829805374145,0.3686829805374145,0.0084782483753764,0.103313885629177,1605,400,400,400,1.0,4.366916692255529e-05,11.921671867370604,378.9324293556269,5.937357902526856,0.2282389551401138,0.788058340549469,14.727945327758787,12.411628362784418,12.411628362784418,0.0183891225606203,400,400,400
13_b3,0.0191045062170227,0.0154235390553367,0.0405098646879196,0.0121077151430654,0.977906514398956,1.2363612651371514,-0.0184787030944815,0.997074137199,0.997981167155,0.0560314943996117,-0.000453514978,0.00963231362,0.0025,13,3,fixed_config,100,data/Z_true.pt,0.0075250742956995,0.3667502999305725,0.3667502999305725,0.0084782483753764,0.103313885629177,1605,400,400,400,1.0,4.366916692255529e-05,11.921671867370604,378.9324293556269,5.937357902526856,0.2282389551401138,0.788058340549469,14.727945327758787,12.411628362784418,12.411628362784418,0.0183891225606203,400,400,400
13_b4,0.0436867543302255,0.0375479227081814,0.0865146368741989,-0.0205125847748422,0.7038574461018521,1.14667028593741,-0.0392726869979551,0.9736558278604901,0.98528325551191,0.0763067339349099,-0.00123528577,0.0181828141,0.0475,13,4,support_safe_target_policy_draw,100,data/Z_true.pt,0.0047268499620258,0.3954467475414276,0.3954467475414276,0.0084782483753764,0.103313885629177,1605,400,400,400,1.0,4.366916692255529e-05,11.921671867370604,378.9324293556269,5.937357902526856,0.2282389551401138,0.788058340549469,14.727945327758787,12.411628362784418,12.411628362784418,0.0183891225606203,400,400,400
13_b5,0.0620802947274184,0.0564563379460014,0.1009390354156494,-0.0563440320803783,0.8877920177388084,0.5649106403358488,-0.00083260481407,0.67488149923231,0.7094449288207101,0.06033667113030853,-0.000784725882,0.013280197,0.1675,13,5,support_safe_target_policy_draw,100,data/Z_true.pt,0.0079228561371564,0.3928491473197937,0.3928491473197937,0.0084782483753764,0.103313885629177,1605,400,400,400,1.0,4.366916692255529e-05,11.921671867370604,378.9324293556269,5.937357902526856,0.2282389551401138,0.788058340549469,14.727945327758787,12.411628362784418,12.411628362784418,0.0183891225606203,400,400,400
