risk_n_steps_recorded,risk_n_diagnostics_recorded,risk_log_obj_initial,risk_log_obj_final,risk_log_obj_min,risk_obj_initial,risk_obj_final,risk_obj_min,risk_log_obj_drop,risk_log_bellman_root_initial,risk_log_bellman_root_final,risk_log_bellman_root_min,risk_bellman_root_initial,risk_bellman_root_final,risk_bellman_root_min,risk_bellman_initial,risk_bellman_final,risk_bellman_min,risk_log_bellman_root_drop,risk_bellman_returned,risk_obj_returned,risk_returned_step,offline_data_id,benchmark_point_source,target_set_size,lambda_reg,lambda_B,num_steps,transition_reduction_enabled,transition_reduction_method,transition_original_rows,transition_reduced_rows,transition_compression_ratio,target_mass_mean,target_mass_min,target_mass_max,target_mass_sd,target_mass_rmse_to_target,target_beta_min,target_beta_max,target_neg_frac_mean,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4,risk_objective_final_raw,risk_objective_min_raw,risk_objective_max_raw,risk_bellman_final_raw,risk_bellman_min_raw,risk_bellman_max_raw,risk_rkhs_ridge_final_raw,risk_rkhs_ridge_min_raw,risk_rkhs_ridge_max_raw,risk_mass_final_raw,risk_mass_min_raw,risk_mass_max_raw,risk_negativity_final_raw,risk_negativity_min_raw,risk_negativity_max_raw,risk_B_norm_final_raw,risk_B_norm_min_raw,risk_B_norm_max_raw,risk_diagnostic_step_final_raw,risk_diagnostic_step_min_raw,risk_diagnostic_step_max_raw,risk_best_step_final_raw,risk_best_step_min_raw,risk_best_step_max_raw,risk_best_objective_final_raw,risk_best_objective_min_raw,risk_best_objective_max_raw,risk_best_bellman_final_raw,risk_best_bellman_min_raw,risk_best_bellman_max_raw,risk_returned_step_final_raw,risk_returned_step_min_raw,risk_returned_step_max_raw,risk_returned_objective_final_raw,risk_returned_objective_min_raw,risk_returned_objective_max_raw,risk_returned_bellman_final_raw,risk_returned_bellman_min_raw,risk_returned_bellman_max_raw,risk_returned_best_checkpoint_final_raw,risk_returned_best_checkpoint_min_raw,risk_returned_best_checkpoint_max_raw
81.0,81.0,5.6512932471553565,-3.9841093238827363,-4.298039849217584,284.6593627929688,0.01860901154577732,0.01359518151730299,9.635402571038092,0.9554639986046314,-2.3912874250104172,-2.4605115173405196,2.599876642227173,0.09151179343461992,0.08539126068353652,6.759358554798438,0.008374408337620544,0.007291667401123688,3.3467514236150486,0.007845064625144005,0.01359518151730299,3550.0,29,fixed_config_plus_support_safe_target_policy_draws,100,0.005,0.02,4000,1,kmeans,149700,1610,0.010754843019372077,0.9878011345863342,0.9111217260360718,1.0282087326049805,0.029907101765275,0.03216058015823364,-0.0020567383617162704,0.027595579624176025,0.05425,1610,400,400,400,1.0,4.0171909958530705e-05,14.091683387756348,380.33318396241515,5.941047668457031,0.20930832624435425,0.7857202291488647,14.793275833129883,11.323080395581872,11.323080395581872,0.01848510466516018,400,400,400,0.01860901154577732,0.01359518151730299,284.65936279296875,0.008374407887458801,0.00729166716337204,6.759358882904053,0.004745256155729294,0.00432703597471118,0.15070714056491852,0.005489347968250513,0.001034302986226976,277.7492980957031,0.0,0.0,0.0,0.7835206389427185,0.7835206389427185,0.8366532921791077,4000.0,1.0,4000.0,3550.0,3550.0,3550.0,0.01359518151730299,0.01359518151730299,0.01359518151730299,0.007845064625144005,0.007845064625144005,0.007845064625144005,3550.0,3550.0,3550.0,0.01359518151730299,0.01359518151730299,0.01359518151730299,0.007845064625144005,0.007845064625144005,0.007845064625144005,1.0,1.0,1.0
