run_id,RMSE,MAE,SupNorm,Bias,Corr,deming_slope,deming_intercept,beta_sum,beta_l1,beta_l2,beta_min,beta_max,beta_neg_frac,offline_data_id,benchmark_id,benchmark_point_source,target_set_size,benchmark_z_path,projected_bellman_test_risk,oracle_embedding_risk,benchmark_embedding_risk,risk_bellman_final,risk_obj_final,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4
21_b5,0.042857897355666,0.036184721873141826,0.08144773542881012,-0.03257536373566836,0.8154355886215888,0.8310200647063529,-0.011015844572157873,0.874957799911499,0.8773740530014038,0.0650535598397255,-0.00029442855156958103,0.012653093785047531,0.02,21,5,support_safe_target_policy_draw,100,data/Z_true.pt,0.011165106669068336,0.3860895037651062,0.3860895037651062,0.007119276663938356,0.012847844511270523,1608,400,400,400,1.0,3.895595479264102e-05,15.216241836547852,381.08383492932154,5.943019390106201,0.2032252699136734,0.7927411794662476,14.974188804626465,10.578207381882006,10.578207381882006,0.019211692735552788,400,400,400
