risk_n_steps_recorded,risk_n_diagnostics_recorded,risk_log_obj_initial,risk_log_obj_final,risk_log_obj_min,risk_obj_initial,risk_obj_final,risk_obj_min,risk_log_obj_drop,risk_log_bellman_root_initial,risk_log_bellman_root_final,risk_log_bellman_root_min,risk_bellman_root_initial,risk_bellman_root_final,risk_bellman_root_min,risk_bellman_initial,risk_bellman_final,risk_bellman_min,risk_log_bellman_root_drop,risk_bellman_returned,risk_obj_returned,risk_returned_step,offline_data_id,benchmark_point_source,target_set_size,lambda_reg,lambda_B,num_steps,transition_reduction_enabled,transition_reduction_method,transition_original_rows,transition_reduced_rows,transition_compression_ratio,target_mass_mean,target_mass_min,target_mass_max,target_mass_sd,target_mass_rmse_to_target,target_beta_min,target_beta_max,target_neg_frac_mean,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4,risk_objective_final_raw,risk_objective_min_raw,risk_objective_max_raw,risk_bellman_final_raw,risk_bellman_min_raw,risk_bellman_max_raw,risk_rkhs_ridge_final_raw,risk_rkhs_ridge_min_raw,risk_rkhs_ridge_max_raw,risk_mass_final_raw,risk_mass_min_raw,risk_mass_max_raw,risk_negativity_final_raw,risk_negativity_min_raw,risk_negativity_max_raw,risk_B_norm_final_raw,risk_B_norm_min_raw,risk_B_norm_max_raw,risk_diagnostic_step_final_raw,risk_diagnostic_step_min_raw,risk_diagnostic_step_max_raw,risk_best_step_final_raw,risk_best_step_min_raw,risk_best_step_max_raw,risk_best_objective_final_raw,risk_best_objective_min_raw,risk_best_objective_max_raw,risk_best_bellman_final_raw,risk_best_bellman_min_raw,risk_best_bellman_max_raw,risk_returned_step_final_raw,risk_returned_step_min_raw,risk_returned_step_max_raw,risk_returned_objective_final_raw,risk_returned_objective_min_raw,risk_returned_objective_max_raw,risk_returned_bellman_final_raw,risk_returned_bellman_min_raw,risk_returned_bellman_max_raw,risk_returned_best_checkpoint_final_raw,risk_returned_best_checkpoint_min_raw,risk_returned_best_checkpoint_max_raw
81.0,81.0,5.582408787060969,-3.5566903589103833,-4.189816691646186,265.71087646484375,0.028533102944493294,0.015149061568081382,9.139099145971352,1.0201142603161595,-2.4101011081287105,-2.4101011081287105,2.7735116481781006,0.0898062139749527,0.0898062139749527,7.692366862579605,0.00806515606851499,0.00806515606851499,3.4302153684448697,0.008771780878305435,0.015149061568081379,3800.0,46,fixed_config_plus_support_safe_target_policy_draws,100,0.005,0.02,4000,1,kmeans,149700,1610,0.010754843019372077,0.9913101196289062,0.9158086776733398,1.0535614490509033,0.033222656697034836,0.03417927026748657,-0.0026102843694388866,0.031104285269975662,0.0745,1610,400,400,400,1.0,3.715472194798508e-05,16.41236114501953,380.81190474165345,5.942305564880371,0.19358782470226288,0.7842663526535034,14.814996719360352,10.244839342546804,10.244839342546804,0.018896130844950676,400,400,400,0.028533102944493294,0.015149061568081379,265.71087646484375,0.00806515570729971,0.00806515570729971,7.692366600036621,0.005063207820057869,0.004802288021892309,0.15515568852424622,0.015404739417135715,0.001168222283013165,257.86334228515625,0.0,0.0,0.0,0.7831847667694092,0.7831847667694092,0.8373624682426453,4000.0,1.0,4000.0,3800.0,3800.0,3800.0,0.015149061568081379,0.015149061568081379,0.015149061568081379,0.008771780878305435,0.008771780878305435,0.008771780878305435,3800.0,3800.0,3800.0,0.015149061568081379,0.015149061568081379,0.015149061568081379,0.008771780878305435,0.008771780878305435,0.008771780878305435,1.0,1.0,1.0
