combo_id,combo_name,score,score_true_z,score_risk,score_projected_bellman,score_optimizer_risk,score_mass,elapsed_sec,overrides_json,RMSE_mean,RMSE_sd,MAE_mean,MAE_sd,SupNorm_mean,SupNorm_sd,Bias_mean,Bias_sd,Corr_mean,Corr_sd,beta_sum_mean,beta_sum_sd,beta_l1_mean,beta_l1_sd,beta_l2_mean,beta_l2_sd,beta_neg_frac_mean,beta_neg_frac_sd,risk_bellman_final_mean,risk_bellman_final_sd,risk_obj_final_mean,risk_obj_final_sd,projected_bellman_test_risk_mean,projected_bellman_test_risk_sd,oracle_embedding_risk_mean,oracle_embedding_risk_sd,benchmark_embedding_risk_mean,benchmark_embedding_risk_sd,deming_slope,deming_intercept,deming_slope_sd,deming_intercept_sd,risk_n_replicates,risk_log_obj_final_mean,risk_log_obj_final_sd,risk_log_obj_min_mean,risk_log_obj_min_sd,risk_obj_min_mean,risk_obj_min_sd,risk_log_bellman_root_final_mean,risk_log_bellman_root_final_sd,risk_log_bellman_root_min_mean,risk_log_bellman_root_min_sd,risk_bellman_min_mean,risk_bellman_min_sd,risk_log_obj_drop_mean,risk_log_obj_drop_sd,risk_log_bellman_root_drop_mean,risk_log_bellman_root_drop_sd,target_mass_mean_mean,target_mass_mean_sd,target_mass_min_mean,target_mass_min_sd,target_mass_max_mean,target_mass_max_sd,target_mass_sd_mean,target_mass_sd_sd,target_mass_rmse_to_target_mean,target_mass_rmse_to_target_sd,target_beta_min_mean,target_beta_min_sd,target_beta_max_mean,target_beta_max_sd,target_neg_frac_mean_mean,target_neg_frac_mean_sd,risk_objective_final_raw_mean,risk_objective_final_raw_sd,risk_objective_min_raw_mean,risk_objective_min_raw_sd,risk_bellman_final_raw_mean,risk_bellman_final_raw_sd,risk_bellman_min_raw_mean,risk_bellman_min_raw_sd,risk_rkhs_ridge_final_raw_mean,risk_rkhs_ridge_final_raw_sd,risk_mass_final_raw_mean,risk_mass_final_raw_sd,risk_negativity_final_raw_mean,risk_negativity_final_raw_sd,risk_B_norm_final_raw_mean,risk_B_norm_final_raw_sd
0,sim2_T500_N300_r1500,0.06820919041494222,0.06099317951472791,0.0087051860841456,0.0087051860841456,-2.7164423288754223,0.14432021800428627,157.95932126045227,"{""simulation_2"": {""Z_sim"": {""n_ids"": 10000, ""n_timepoints"": 500}, ""experiment"": {""num_replicates"": 50}, ""n_ids"": 300, ""n_timepoints"": 500, ""num_grid_points"": 400, ""offline_burn_in"": 100, ""transition_reduction"": {""batch_size"": 8192, ""candidate_pool"": 50000, ""enabled"": true, ""max_iter"": 20, ""method"": ""kmeans"", ""n_basis"": 1500}}}",0.0447107640821573,0.0560864373254929,0.0393826288376837,0.0520545316986634,0.0832832387853413,0.0920372619831626,-0.0236594752874059,0.0582698935797216,0.7713791961128443,0.3931323670816953,0.8401032424295856,0.4197504737060047,0.9733611015706158,0.1525763524128137,0.067579492161139,0.0131718078085635,0.121805,0.2150318741228322,0.024159934727492408,0.04431723051128792,0.6231280336715281,1.6481671578854595,0.0087051860841456,0.0085281846784966,0.4072675232887268,0.1271444520827884,0.4072675232887268,0.1271444520827884,0.8863701858058695,-0.0091412949984873,0.7829907614205648,0.0573294816086348,50.0,-2.7164423288754223,1.9132967180534715,-3.751464463515839,1.3576565090508477,0.14243933102115988,0.4459948320157068,-2.1842985193994107,0.4416707068079908,-2.3615560314524333,0.22777621381947954,0.010518524948730443,0.010427492632403947,8.271833357059997,1.918692086450735,3.1897272375949886,0.4418184182649256,0.879140616953373,0.31618176807941306,0.7346985405310988,0.5172155065800591,1.011131249666214,0.09746916672266584,0.06350522734224792,0.10095594818161827,0.14432021800428627,0.3283090871331386,-0.0032593426294624285,0.001393317845648667,0.030856569632887795,0.004840683505670013,0.14224549999999997,0.1817473146146673,0.6231280336715281,1.6481671578854593,0.14243933102115988,0.4459948320157068,0.024159934828057845,0.044317230064466744,0.010518524898216091,0.010427492267458194,0.005362570257857394,0.00130052990561945,0.5936055270279758,1.603735245893112,0.0,0.0,0.7901627135276794,0.008545127494229752
