7.00545439e-04,7.56825204e-04,8.16539046e-04,8.79785046e-04,9.46652202e-04,1.01722160e-03,1.09156081e-03,1.16972823e-03,1.25176809e-03,1.33771007e-03,1.42757117e-03,1.52134849e-03,1.61902676e-03,1.72056968e-03,1.82592229e-03,1.93501369e-03,2.04775133e-03,2.16402090e-03,2.28369306e-03,2.40661390e-03,2.53261440e-03,2.66149850e-03,2.79305736e-03,2.92706350e-03,3.06326454e-03,3.20139830e-03,3.34118120e-03,3.48231592e-03,3.62449163e-03,3.76738235e-03,3.91064817e-03,4.05393960e-03,4.19689761e-03,4.33914922e-03,4.48031630e-03,4.62001236e-03,4.75784484e-03,4.89341049e-03,5.02630230e-03,5.15611097e-03,5.28241787e-03,5.40480157e-03,5.52284438e-03,5.63611602e-03,5.74419042e-03,5.84664242e-03,5.94304595e-03,6.03298191e-03,6.11603307e-03,6.19179476e-03,6.25987537e-03,6.31989259e-03,6.37149066e-03,6.41433382e-03,6.44811708e-03,6.47256477e-03,6.48744404e-03,6.49255887e-03,6.48776582e-03,6.47296617e-03,6.44812034e-03,6.41324278e-03,6.36841310e-03,6.31376728e-03,6.24949578e-03,6.17586216e-03,6.09318027e-03,6.00182125e-03,5.90220839e-03,5.79480827e-03,5.68013592e-03,5.55873709e-03,5.43119013e-03,5.29809110e-03,5.16006071e-03,5.01772203e-03,4.87170415e-03,4.72263061e-03,4.57112258e-03,4.41777753e-03,4.26318729e-03,4.10790741e-03,3.95247852e-03,3.79741052e-03,3.64317931e-03,3.49023286e-03,3.33898677e-03,3.18981893e-03,3.04308161e-03,2.89908517e-03,2.75811437e-03,2.62041972e-03,2.48622010e-03,2.35570688e-03,2.22904189e-03,2.10636063e-03,1.98777136e-03,1.87335955e-03,1.76318747e-03,1.65729458e-03,1.55570311e-03,1.45841436e-03,1.36541226e-03,1.27666432e-03,1.19212398e-03,1.11173128e-03,1.03541487e-03,9.63089871e-04,8.94663273e-04,8.30033561e-04,7.69091130e-04,7.11718923e-04,6.57797325e-04,6.07200142e-04,5.59797743e-04,5.15459804e-04,4.74052300e-04,4.35442867e-04,3.99496901e-04,3.66081716e-04
7.68941944e-04,8.31022218e-04,8.96910846e-04,9.66717955e-04,1.04054250e-03,1.11847301e-03,1.20058667e-03,1.28694670e-03,1.37760211e-03,1.47258630e-03,1.57191569e-03,1.67558505e-03,1.78357749e-03,1.89584936e-03,2.01233616e-03,2.13295803e-03,2.25760834e-03,2.38615600e-03,2.51845364e-03,2.65432592e-03,2.79357843e-03,2.93599209e-03,3.08132707e-03,3.22932680e-03,3.37970513e-03,3.53216426e-03,3.68638663e-03,3.84203531e-03,3.99876060e-03,4.15619742e-03,4.31396300e-03,4.47166851e-03,4.62891161e-03,4.78527835e-03,4.94034821e-03,5.09369327e-03,5.24488138e-03,5.39346598e-03,5.53900329e-03,5.68104116e-03,5.81912510e-03,5.95279643e-03,6.08159788e-03,6.20506471e-03,6.32273871e-03,6.43415470e-03,6.53885677e-03,6.63639046e-03,6.72631059e-03,6.80817571e-03,6.88156905e-03,6.94607990e-03,7.00132316e-03,7.04694353e-03,7.08260853e-03,7.10802525e-03,7.12294551e-03,7.12716207e-03,7.12052220e-03,7.10292533e-03,7.07433280e-03,7.03476742e-03,6.98431907e-03,6.92314655e-03,6.85146451e-03,6.76956587e-03,6.67779893e-03,6.57657906e-03,6.46637287e-03,6.34769863e-03,6.22112583e-03,6.08725334e-03,5.94672142e-03,5.80018293e-03,5.64831961e-03,5.49181597e-03,5.33136027e-03,5.16763516e-03,5.00131585e-03,4.83305566e-03,4.66349535e-03,4.49324492e-03,4.32288740e-03,4.15297691e-03,3.98402615e-03,3.81652336e-03,3.65091627e-03,3.48761259e-03,3.32699320e-03,3.16939317e-03,3.01511958e-03,2.86444183e-03,2.71759718e-03,2.57479376e-03,2.43620318e-03,2.30197329e-03,2.17222213e-03,2.04704097e-03,1.92649837e-03,1.81063812e-03,1.69948302e-03,1.59303623e-03,1.49127841e-03,1.39417709e-03,1.30168139e-03,1.21372624e-03,1.13023433e-03,1.05111231e-03,9.76261334e-04,9.05569177e-04,8.38915410e-04,7.76175060e-04,7.17214367e-04,6.61896542e-04,6.10080198e-04,5.61621622e-04,5.16374595e-04,4.74192580e-04,4.34929592e-04,3.98439210e-04
8.42927722e-04,9.11316951e-04,9.83924838e-04,1.06087408e-03,1.14227273e-03,1.22822274e-03,1.31880632e-03,1.41409622e-03,1.51414413e-03,1.61898555e-03,1.72863877e-03,1.84309739e-03,1.96233811e-03,2.08631204e-03,2.21494446e-03,2.34814268e-03,2.48578424e-03,2.62772013e-03,2.77378294e-03,2.92377151e-03,3.07746604e-03,3.23461671e-03,3.39495321e-03,3.55818262e-03,3.72398179e-03,3.89201567e-03,4.06192336e-03,4.23332676e-03,4.40583425e-03,4.57903370e-03,4.75249579e-03,4.92578791e-03,5.09845978e-03,5.27005084e-03,5.44009730e-03,5.60812280e-03,5.77364769e-03,5.93619095e-03,6.09525619e-03,6.25035306e-03,6.40098518e-03,6.54665567e-03,6.68686815e-03,6.82111736e-03,6.94891252e-03,7.06975255e-03,7.18314340e-03,7.28860218e-03,7.38564739e-03,7.47381104e-03,7.55264191e-03,7.62170181e-03,7.68058421e-03,7.72890449e-03,7.76631059e-03,7.79249007e-03,7.80718168e-03,7.81016517e-03,7.80128129e-03,7.78042851e-03,7.74757145e-03,7.70274224e-03,7.64604751e-03,7.57766329e-03,7.49783497e-03,7.40688853e-03,7.30521278e-03,7.19326781e-03,7.07156537e-03,6.94068335e-03,6.80124480e-03,6.65391237e-03,6.49938500e-03,6.33837981e-03,6.17164560e-03,5.99992927e-03,5.82397869e-03,5.64454170e-03,5.46234986e-03,5.27811563e-03,5.09253470e-03,4.90626367e-03,4.71993722e-03,4.53415234e-03,4.34946269e-03,4.16639540e-03,3.98543198e-03,3.80701316e-03,3.63154733e-03,3.45939584e-03,3.29089048e-03,3.12631973e-03,2.96593970e-03,2.80997413e-03,2.65860953e-03,2.51200516e-03,2.37028860e-03,2.23355996e-03,2.10189330e-03,1.97533611e-03,1.85391493e-03,1.73763337e-03,1.62647257e-03,1.52039644e-03,1.41935225e-03,1.32326863e-03,1.23206223e-03,1.14563387e-03,1.06387318e-03,9.86660947e-04,9.13866155e-04,8.45350500e-04,7.80971081e-04,7.20576441e-04,6.64012914e-04,6.11123221e-04,5.61747293e-04,5.15725522e-04,4.72897023e-04,4.33101726e-04
9.22815409e-04,9.98056144e-04,1.07796281e-03,1.16267195e-03,1.25230546e-03,1.34697335e-03,1.44677050e-03,1.55177305e-03,1.66204106e-03,1.77761214e-03,1.89850293e-03,2.02470762e-03,2.15619570e-03,2.29290896e-03,2.43476639e-03,2.58165668e-03,2.73344014e-03,2.88995099e-03,3.05099390e-03,3.21634207e-03,3.38574406e-03,3.55891930e-03,3.73555860e-03,3.91532900e-03,4.09787195e-03,4.28280374e-03,4.46971832e-03,4.65819100e-03,4.84777987e-03,5.03802020e-03,5.22843748e-03,5.41854464e-03,5.60784014e-03,5.79581363e-03,5.98194869e-03,6.16572192e-03,6.34659920e-03,6.52405294e-03,6.69754623e-03,6.86653750e-03,7.03049498e-03,7.18887057e-03,7.34113064e-03,7.48673314e-03,7.62514817e-03,7.75583740e-03,7.87827466e-03,7.99194165e-03,8.09632521e-03,8.19092523e-03,8.27526394e-03,8.34887754e-03,8.41132645e-03,8.46220925e-03,8.50115251e-03,8.52782466e-03,8.54195002e-03,8.54330137e-03,8.53171386e-03,8.50708317e-03,8.46938323e-03,8.41865316e-03,8.35502055e-03,8.27868842e-03,8.18992592e-03,8.08910094e-03,7.97664188e-03,7.85306003e-03,7.71891931e-03,7.57485535e-03,7.42155313e-03,7.25973910e-03,7.09017599e-03,6.91365683e-03,6.73098722e-03,6.54298672e-03,6.35046884e-03,6.15424197e-03,5.95510378e-03,5.75382309e-03,5.55115286e-03,5.34780091e-03,5.14445361e-03,4.94174520e-03,4.74028615e-03,4.54063388e-03,4.34330292e-03,4.14877618e-03,3.95748252e-03,3.76981497e-03,3.58612766e-03,3.40673281e-03,3.23190680e-03,3.06188525e-03,2.89687491e-03,2.73704529e-03,2.58253468e-03,2.43345462e-03,2.28988449e-03,2.15187739e-03,2.01946218e-03,1.89264398e-03,1.77140522e-03,1.65570877e-03,1.54549757e-03,1.44069525e-03,1.34121301e-03,1.24694256e-03,1.15776819e-03,1.07355753e-03,9.94169735e-04,9.19456419e-04,8.49258853e-04,7.83414871e-04,7.21755670e-04,6.64110295e-04,6.10303658e-04,5.60161483e-04,5.13507810e-04,4.70167462e-04
1.00892212e-03,1.09158782e-03,1.17940817e-03,1.27253472e-03,1.37110252e-03,1.47523440e-03,1.58503233e-03,1.70058489e-03,1.82195345e-03,1.94917968e-03,2.08228244e-03,2.22124904e-03,2.36604689e-03,2.51660845e-03,2.67283642e-03,2.83460668e-03,3.00176069e-03,3.17410380e-03,3.35141923e-03,3.53344716e-03,3.71990446e-03,3.91046889e-03,4.10479354e-03,4.30250308e-03,4.50318633e-03,4.70641488e-03,4.91173100e-03,5.11865318e-03,5.32669062e-03,5.53532084e-03,5.74401021e-03,5.95221482e-03,6.15937915e-03,6.36493228e-03,6.56830333e-03,6.76891534e-03,6.96618436e-03,7.15952786e-03,7.34835444e-03,7.53208157e-03,7.71012437e-03,7.88189471e-03,8.04681983e-03,8.20431579e-03,8.35381076e-03,8.49473476e-03,8.62652436e-03,8.74863006e-03,8.86050425e-03,8.96162167e-03,9.05147288e-03,9.12956707e-03,9.19544324e-03,9.24868044e-03,9.28888004e-03,9.31569934e-03,9.32885054e-03,9.32809711e-03,9.31327045e-03,9.28427186e-03,9.24107991e-03,9.18374956e-03,9.11242981e-03,9.02734883e-03,8.92881118e-03,8.81722476e-03,8.69306363e-03,8.55689216e-03,8.40933342e-03,8.25107936e-03,8.08288809e-03,7.90554658e-03,7.71989347e-03,7.52678327e-03,7.32710212e-03,7.12173432e-03,6.91156462e-03,6.69746613e-03,6.48030033e-03,6.26089517e-03,6.04006369e-03,5.81856538e-03,5.59713645e-03,5.37646655e-03,5.15719550e-03,4.93992772e-03,4.72521968e-03,4.51357523e-03,4.30546654e-03,4.10130667e-03,3.90147814e-03,3.70631344e-03,3.51611013e-03,3.33112525e-03,3.15157766e-03,2.97765294e-03,2.80950218e-03,2.64724344e-03,2.49096588e-03,2.34072958e-03,2.19656806e-03,2.05848948e-03,1.92647590e-03,1.80048845e-03,1.68046693e-03,1.56633288e-03,1.45799061e-03,1.35532487e-03,1.25820865e-03,1.16650201e-03,1.08005258e-03,9.98697942e-04,9.22268431e-04,8.50585988e-04,7.83467840e-04,7.20727781e-04,6.62175356e-04,6.07619935e-04,5.56869782e-04,5.09733916e-04
1.10155728e-03,1.19225611e-03,1.28864171e-03,1.39088079e-03,1.49912445e-03,1.61350716e-03,1.73414464e-03,1.86113012e-03,1.99453346e-03,2.13439995e-03,2.28074379e-03,2.43355613e-03,2.59279157e-03,2.75837327e-03,2.93019228e-03,3.10810306e-03,3.29192402e-03,3.48144071e-03,3.67639819e-03,3.87650635e-03,4.08144016e-03,4.29084105e-03,4.50431183e-03,4.72142594e-03,4.94172657e-03,5.16472617e-03,5.38991019e-03,5.61673846e-03,5.84465591e-03,6.07307907e-03,6.30141050e-03,6.52904715e-03,6.75536506e-03,6.97973743e-03,7.20152725e-03,7.42009794e-03,7.63480598e-03,7.84501061e-03,8.05008039e-03,8.24936759e-03,8.44224729e-03,8.62808246e-03,8.80625285e-03,8.97613913e-03,9.13712941e-03,9.28861648e-03,9.43000335e-03,9.56070889e-03,9.68015660e-03,9.78779048e-03,9.88307688e-03,9.96550173e-03,1.00345816e-02,1.00898724e-02,1.01309633e-02,1.01574995e-02,1.01691810e-02,1.01657659e-02,1.01470891e-02,1.01130540e-02,1.00636482e-02,9.99894645e-03,9.91912559e-03,9.82443895e-03,9.71523020e-03,9.59195010e-03,9.45512578e-03,9.30537563e-03,9.14338417e-03,8.96991137e-03,8.78577586e-03,8.59184656e-03,8.38902500e-03,8.17825459e-03,7.96048064e-03,7.73666380e-03,7.50776008e-03,7.27471197e-03,7.03844335e-03,6.79984596e-03,6.55979104e-03,6.31909212e-03,6.07853895e-03,5.83885983e-03,5.60074858e-03,5.36484970e-03,5.13174571e-03,4.90198983e-03,4.67607146e-03,4.45444090e-03,4.23750421e-03,4.02561901e-03,3.81910289e-03,3.61823104e-03,3.42324306e-03,3.23433662e-03,3.05167749e-03,2.87539582e-03,2.70559220e-03,2.54233065e-03,2.38565053e-03,2.23556370e-03,2.09205388e-03,1.95508427e-03,1.82459154e-03,1.70049199e-03,1.58268516e-03,1.47104671e-03,1.36544427e-03,1.26572547e-03,1.17172534e-03,1.08327135e-03,1.00017735e-03,9.22252366e-04,8.49297619e-04,7.81110779e-04,7.17484334e-04,6.58211764e-04,6.03083754e-04,5.51891862e-04
1.20102696e-03,1.30039954e-03,1.40603562e-03,1.51812145e-03,1.63682515e-03,1.76229270e-03,1.89465308e-03,2.03400780e-03,2.18043337e-03,2.33397726e-03,2.49465834e-03,2.66245590e-03,2.83732219e-03,3.01916897e-03,3.20786471e-03,3.40324920e-03,3.60511662e-03,3.81321390e-03,4.02726233e-03,4.24692826e-03,4.47184639e-03,4.70160507e-03,4.93575959e-03,5.17383404e-03,5.41530037e-03,5.65961795e-03,5.90620376e-03,6.15445618e-03,6.40374795e-03,6.65342808e-03,6.90282835e-03,7.15127541e-03,7.39807589e-03,7.64252990e-03,7.88393896e-03,8.12159758e-03,8.35480541e-03,8.58286023e-03,8.80505983e-03,9.02071875e-03,9.22915153e-03,9.42967553e-03,9.62162856e-03,9.80434753e-03,9.97718144e-03,1.01394905e-02,1.02906432e-02,1.04300277e-02,1.05570406e-02,1.06711006e-02,1.07716499e-02,1.08581558e-02,1.09301126e-02,1.09870629e-02,1.10285813e-02,1.10543072e-02,1.10639278e-02,1.10572046e-02,1.10339727e-02,1.09941484e-02,1.09377289e-02,1.08648203e-02,1.07756127e-02,1.06704021e-02,1.05495723e-02,1.04136206e-02,1.02631301e-02,1.00987777e-02,9.92131326e-03,9.73156467e-03,9.53042880e-03,9.31884069e-03,9.09778848e-03,8.86827521e-03,8.63133557e-03,8.38800333e-03,8.13930202e-03,7.88624305e-03,7.62981968e-03,7.37098418e-03,7.11066462e-03,6.84973272e-03,6.58902619e-03,6.32932642e-03,6.07136358e-03,5.81582217e-03,5.56333503e-03,5.31446934e-03,5.06976666e-03,4.82969359e-03,4.59468737e-03,4.36512846e-03,4.14135866e-03,3.92367691e-03,3.71233630e-03,3.50755500e-03,3.30951205e-03,3.11835110e-03,2.93418206e-03,2.75707943e-03,2.58709118e-03,2.42423313e-03,2.26849108e-03,2.11982778e-03,1.97818037e-03,1.84346165e-03,1.71556522e-03,1.59436220e-03,1.47970917e-03,1.37144362e-03,1.26938929e-03,1.17336004e-03,1.08315563e-03,9.98569769e-04,9.19387268e-04,8.45388684e-04,7.76349800e-04,7.12044071e-04,6.52245886e-04,5.96728351e-04
1.30762719e-03,1.41634594e-03,1.53195509e-03,1.65466010e-03,1.78464502e-03,1.92207529e-03,2.06708815e-03,2.21979897e-03,2.38028774e-03,2.54860870e-03,2.72477488e-03,2.90876580e-03,3.10052163e-03,3.29993945e-03,3.50687373e-03,3.72113800e-03,3.94249754e-03,4.17066924e-03,4.40533226e-03,4.64611268e-03,4.89259232e-03,5.14431344e-03,5.40076848e-03,5.66141866e-03,5.92567958e-03,6.19293144e-03,6.46252651e-03,6.73378352e-03,7.00600073e-03,7.27845030e-03,7.55039230e-03,7.82106444e-03,8.08970258e-03,8.35553184e-03,8.61778297e-03,8.87566991e-03,9.12842993e-03,9.37529095e-03,9.61549673e-03,9.84830130e-03,1.00729614e-02,1.02887545e-02,1.04949633e-02,1.06908856e-02,1.08758351e-02,1.10491356e-02,1.12101352e-02,1.13581754e-02,1.14926444e-02,1.16129341e-02,1.17184632e-02,1.18086832e-02,1.18830809e-02,1.19411806e-02,1.19825527e-02,1.20068248e-02,1.20136905e-02,1.20029086e-02,1.19743226e-02,1.19278645e-02,1.18635520e-02,1.17815109e-02,1.16819665e-02,1.15652485e-02,1.14317965e-02,1.12821525e-02,1.11169619e-02,1.09369550e-02,1.07429633e-02,1.05358791e-02,1.03166746e-02,1.00863660e-02,9.84601397e-03,9.59671196e-03,9.33956075e-03,9.07566585e-03,8.80613457e-03,8.53204075e-03,8.25444702e-03,7.97436666e-03,7.69278035e-03,7.41062360e-03,7.12877605e-03,6.84806891e-03,6.56927889e-03,6.29312592e-03,6.02027727e-03,5.75134670e-03,5.48689393e-03,5.22742420e-03,4.97339945e-03,4.72522667e-03,4.48327418e-03,4.24785586e-03,4.01925296e-03,3.79769900e-03,3.58338980e-03,3.37648345e-03,3.17710452e-03,2.98533682e-03,2.80123670e-03,2.62482697e-03,2.45609856e-03,2.29501538e-03,2.14151549e-03,1.99550809e-03,1.85688306e-03,1.72550383e-03,1.60122011e-03,1.48385810e-03,1.37322990e-03,1.26913586e-03,1.17136037e-03,1.07968214e-03,9.93867754e-04,9.13681171e-04,8.38878506e-04,7.69214937e-04,7.04445702e-04,6.44323707e-04
1.42163993e-03,1.54040998e-03,1.66674808e-03,1.80088205e-03,1.94301340e-03,2.09332607e-03,2.25196965e-03,2.41907150e-03,2.59471778e-03,2.77896505e-03,2.97182752e-03,3.17327748e-03,3.38324532e-03,3.60161276e-03,3.82821262e-03,4.06283326e-03,4.30520717e-03,4.55501629e-03,4.81189461e-03,5.07541839e-03,5.34511963e-03,5.62047772e-03,5.90092316e-03,6.18584827e-03,6.47459319e-03,6.76646410e-03,7.06073176e-03,7.35663250e-03,7.65338354e-03,7.95016438e-03,8.24615546e-03,8.54050461e-03,8.83236341e-03,9.12087318e-03,9.40518454e-03,9.68443602e-03,9.95778758e-03,1.02243992e-02,1.04834456e-02,1.07341232e-02,1.09756319e-02,1.12072006e-02,1.14280647e-02,1.16374781e-02,1.18347201e-02,1.20190894e-02,1.21898884e-02,1.23464558e-02,1.24881472e-02,1.26143387e-02,1.27244378e-02,1.28178839e-02,1.28941489e-02,1.29527599e-02,1.29932771e-02,1.30153373e-02,1.30186304e-02,1.30029256e-02,1.29680857e-02,1.29140504e-02,1.28408698e-02,1.27486940e-02,1.26377912e-02,1.25085311e-02,1.23614008e-02,1.21970018e-02,1.20160384e-02,1.18193151e-02,1.16077242e-02,1.13822445e-02,1.11439181e-02,1.08938441e-02,1.06331669e-02,1.03630498e-02,1.00846775e-02,9.79922991e-03,9.50788148e-03,9.21178237e-03,8.91205668e-03,8.60977732e-03,8.30597989e-03,8.00165720e-03,7.69773405e-03,7.39508960e-03,7.09453970e-03,6.79684710e-03,6.50271354e-03,6.21278817e-03,5.92766097e-03,5.64786931e-03,5.37390308e-03,5.10619627e-03,4.84514097e-03,4.59107803e-03,4.34430875e-03,4.10508830e-03,3.87363113e-03,3.65011301e-03,3.43467318e-03,3.22740735e-03,3.02838371e-03,2.83763325e-03,2.65515386e-03,2.48091179e-03,2.31484696e-03,2.15686718e-03,2.00685882e-03,1.86467904e-03,1.73017068e-03,1.60314888e-03,1.48341351e-03,1.37075188e-03,1.26493291e-03,1.16571854e-03,1.07285788e-03,9.86095751e-04,9.05169174e-04,8.29813245e-04,7.59762595e-04,6.94750226e-04
1.54332968e-03,1.67288643e-03,1.81074324e-03,1.95715111e-03,2.11233273e-03,2.27648905e-03,2.44978606e-03,2.63236230e-03,2.82430928e-03,3.02568940e-03,3.23651452e-03,3.45674925e-03,3.68631375e-03,3.92507203e-03,4.17283317e-03,4.42935573e-03,4.69433703e-03,4.96741664e-03,5.24818152e-03,5.53615484e-03,5.83080482e-03,6.13154843e-03,6.43774541e-03,6.74870750e-03,7.06369663e-03,7.38193281e-03,7.70259509e-03,8.02483317e-03,8.34776275e-03,8.67047906e-03,8.99205729e-03,9.31155588e-03,9.62802954e-03,9.94053297e-03,1.02481246e-02,1.05498573e-02,1.08448137e-02,1.11320745e-02,1.14107486e-02,1.16799679e-02,1.19388727e-02,1.21866427e-02,1.24224601e-02,1.26455510e-02,1.28551517e-02,1.30505301e-02,1.32309729e-02,1.33957956e-02,1.35443332e-02,1.36759635e-02,1.37900738e-02,1.38861034e-02,1.39635261e-02,1.40218632e-02,1.40606835e-02,1.40796304e-02,1.40784048e-02,1.40567934e-02,1.40146725e-02,1.39520168e-02,1.38688954e-02,1.37655055e-02,1.36421463e-02,1.34992441e-02,1.33373346e-02,1.31570864e-02,1.29592652e-02,1.27447415e-02,1.25144934e-02,1.22695696e-02,1.20110950e-02,1.17402496e-02,1.14582526e-02,1.11663556e-02,1.08658075e-02,1.05578732e-02,1.02437986e-02,9.92479362e-03,9.60204378e-03,9.27668717e-03,8.94980971e-03,8.62245262e-03,8.29559285e-03,7.97014777e-03,7.64697837e-03,7.32687768e-03,7.01059075e-03,6.69879327e-03,6.39211247e-03,6.09111506e-03,5.79631934e-03,5.50818909e-03,5.22714155e-03,4.95354366e-03,4.68772277e-03,4.42995317e-03,4.18047607e-03,3.93948425e-03,3.70713323e-03,3.48353595e-03,3.26877413e-03,3.06288828e-03,2.86588492e-03,2.67773634e-03,2.49838526e-03,2.32773833e-03,2.16568168e-03,2.01206631e-03,1.86672725e-03,1.72947079e-03,1.60008413e-03,1.47834118e-03,1.36399560e-03,1.25679153e-03,1.15645956e-03,1.06272602e-03,9.75306728e-04,8.93916353e-04,8.18267348e-04,7.48071237e-04
