risk_n_steps_recorded,risk_n_diagnostics_recorded,risk_log_obj_initial,risk_log_obj_final,risk_log_obj_min,risk_obj_initial,risk_obj_final,risk_obj_min,risk_log_obj_drop,risk_log_bellman_root_initial,risk_log_bellman_root_final,risk_log_bellman_root_min,risk_bellman_root_initial,risk_bellman_root_final,risk_bellman_root_min,risk_bellman_initial,risk_bellman_final,risk_bellman_min,risk_log_bellman_root_drop,risk_bellman_returned,risk_obj_returned,risk_returned_step,offline_data_id,benchmark_point_source,target_set_size,lambda_reg,lambda_B,num_steps,transition_reduction_enabled,transition_reduction_method,transition_original_rows,transition_reduced_rows,transition_compression_ratio,target_mass_mean,target_mass_min,target_mass_max,target_mass_sd,target_mass_rmse_to_target,target_beta_min,target_beta_max,target_neg_frac_mean,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4,risk_objective_final_raw,risk_objective_min_raw,risk_objective_max_raw,risk_bellman_final_raw,risk_bellman_min_raw,risk_bellman_max_raw,risk_rkhs_ridge_final_raw,risk_rkhs_ridge_min_raw,risk_rkhs_ridge_max_raw,risk_mass_final_raw,risk_mass_min_raw,risk_mass_max_raw,risk_negativity_final_raw,risk_negativity_min_raw,risk_negativity_max_raw,risk_B_norm_final_raw,risk_B_norm_min_raw,risk_B_norm_max_raw,risk_diagnostic_step_final_raw,risk_diagnostic_step_min_raw,risk_diagnostic_step_max_raw,risk_best_step_final_raw,risk_best_step_min_raw,risk_best_step_max_raw,risk_best_objective_final_raw,risk_best_objective_min_raw,risk_best_objective_max_raw,risk_best_bellman_final_raw,risk_best_bellman_min_raw,risk_best_bellman_max_raw,risk_returned_step_final_raw,risk_returned_step_min_raw,risk_returned_step_max_raw,risk_returned_objective_final_raw,risk_returned_objective_min_raw,risk_returned_objective_max_raw,risk_returned_bellman_final_raw,risk_returned_bellman_min_raw,risk_returned_bellman_max_raw,risk_returned_best_checkpoint_final_raw,risk_returned_best_checkpoint_min_raw,risk_returned_best_checkpoint_max_raw
81.0,81.0,5.615547982245607,1.8639943407962918,-0.15879494395075935,274.6638488769531,6.449446678161621,0.8531712889671326,3.7515536414493154,0.9906757625282171,-0.8650382712272519,-1.9302825353364281,2.693053722381592,0.42103543877601624,0.1451071947813034,7.252538351633349,0.1772708407053125,0.021056097977299126,1.855714033755469,0.021056098863482475,0.8531712889671326,3950.0,38,fixed_config_plus_support_safe_target_policy_draws,100,0.005,0.02,4000,1,kmeans,299700,1610,0.0053720387053720385,0.133142352104187,-0.4589693546295166,0.8875292539596558,0.277280330657959,0.9097020030021667,-0.005267505533993244,0.028734201565384865,0.6335500000000001,1610,400,400,400,1.0,4.9572245863771514e-05,9.943521499633789,378.9382114497492,5.937373161315918,0.2582870423793793,0.8144655227661133,15.158147811889648,13.431702377525271,13.431702377525271,0.01922965794801712,400,400,400,6.449446678161621,0.8531712889671326,274.6638488769531,0.17727084457874298,0.021056098863482475,7.252538204193115,0.01095135323703289,0.004557425156235695,0.1542225182056427,6.261224269866943,0.8275577425956726,267.257080078125,0.0,0.0,0.0,0.8173580765724182,0.8107646107673645,0.8385282754898071,4000.0,1.0,4000.0,3950.0,3950.0,3950.0,0.8531712889671326,0.8531712889671326,0.8531712889671326,0.021056098863482475,0.021056098863482475,0.021056098863482475,3950.0,3950.0,3950.0,0.8531712889671326,0.8531712889671326,0.8531712889671326,0.021056098863482475,0.021056098863482475,0.021056098863482475,1.0,1.0,1.0
