risk_n_steps_recorded,risk_n_diagnostics_recorded,risk_log_obj_initial,risk_log_obj_final,risk_log_obj_min,risk_obj_initial,risk_obj_final,risk_obj_min,risk_log_obj_drop,risk_log_bellman_root_initial,risk_log_bellman_root_final,risk_log_bellman_root_min,risk_bellman_root_initial,risk_bellman_root_final,risk_bellman_root_min,risk_bellman_initial,risk_bellman_final,risk_bellman_min,risk_log_bellman_root_drop,risk_bellman_returned,risk_obj_returned,risk_returned_step,offline_data_id,benchmark_point_source,target_set_size,lambda_reg,lambda_B,num_steps,transition_reduction_enabled,transition_reduction_method,transition_original_rows,transition_reduced_rows,transition_compression_ratio,mean_embedding_basis_size,target_mass_mean,target_mass_min,target_mass_max,target_mass_sd,target_mass_rmse_to_target,target_beta_min,target_beta_max,target_neg_frac_mean,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4,risk_objective_final_raw,risk_objective_min_raw,risk_objective_max_raw,risk_bellman_final_raw,risk_bellman_min_raw,risk_bellman_max_raw,risk_rkhs_ridge_final_raw,risk_rkhs_ridge_min_raw,risk_rkhs_ridge_max_raw,risk_mass_final_raw,risk_mass_min_raw,risk_mass_max_raw,risk_negativity_final_raw,risk_negativity_min_raw,risk_negativity_max_raw,risk_B_norm_final_raw,risk_B_norm_min_raw,risk_B_norm_max_raw,risk_diagnostic_step_final_raw,risk_diagnostic_step_min_raw,risk_diagnostic_step_max_raw,risk_best_step_final_raw,risk_best_step_min_raw,risk_best_step_max_raw,risk_best_objective_final_raw,risk_best_objective_min_raw,risk_best_objective_max_raw,risk_best_bellman_final_raw,risk_best_bellman_min_raw,risk_best_bellman_max_raw,risk_returned_step_final_raw,risk_returned_step_min_raw,risk_returned_step_max_raw,risk_returned_objective_final_raw,risk_returned_objective_min_raw,risk_returned_objective_max_raw,risk_returned_bellman_final_raw,risk_returned_bellman_min_raw,risk_returned_bellman_max_raw,risk_returned_best_checkpoint_final_raw,risk_returned_best_checkpoint_min_raw,risk_returned_best_checkpoint_max_raw,explained_embedding_signal_global,relative_embedding_error_global,embedding_error_mmd2_total,embedding_truth_signal_total,embedding_error_mmd2_mean,embedding_truth_signal_mean,relative_embedding_error_mean,explained_embedding_signal_mean,embedding_truth_points_used_min,embedding_truth_points_used_max,embedding_truth_points_used_mean,normalized_bellman_error_global,bellman_fit_global,bellman_residual_total,embedding_hat_norm2_total
101.0,101.0,5.63343261249147,-3.543170922708756,-3.5882923666481754,279.62030029296875,0.028921473771333694,0.02764549851417541,9.176603535200226,0.5148636378663624,-2.1318993227419094,-2.1757615762705327,1.6734102964401245,0.11861179769039155,0.11352166533470152,2.800302020231826,0.014068758551346377,0.012887168500363973,2.646762960608272,0.013926548883318901,0.027645498514175415,4250.0,46,fixed_config_plus_support_safe_target_policy_draws,100,0.005,0.05,5000,0,kmeans,6000,6000,1.0,3000,0.9949710965156555,0.9483008980751038,1.0309627056121826,0.01804053597152233,0.01864122971892357,-0.0011994767701253295,0.025022825226187706,0.046025,3000,400,400,400,1.0,6.060877133506892e-05,39.88479232788086,391.3058872373105,5.969489574432373,0.16947440803050995,1.070305585861206,20.907285690307617,5.055138451171897,5.055138451171897,0.03352517634630203,400,400,400,0.028921473771333694,0.027645498514175415,279.62030029296875,0.014068758115172386,0.012887168675661087,2.800302028656006,0.01223942544311285,0.01216211449354887,0.17564170062541962,0.0026132906787097454,0.0010424864012748003,276.64434814453125,0.0,0.0,0.0,1.065340280532837,1.065340280532837,1.100002408027649,5000.0,1.0,5000.0,4250.0,4250.0,4250.0,0.027645498514175415,0.027645498514175415,0.027645498514175415,0.013926548883318901,0.013926548883318901,0.013926548883318901,4250.0,4250.0,4250.0,0.027645498514175415,0.027645498514175415,0.027645498514175415,0.013926548883318901,0.013926548883318901,0.013926548883318901,1.0,1.0,1.0,0.7558368444442749,0.24416318535804749,1.5796107053756714,6.46948766708374,0.03159221261739731,0.12938974797725677,0.24720290303230286,0.7527970671653748,512,512,512.0,0.07018624246120453,0.9298137426376343,0.4293801784515381,6.117725849151611
