run_id,RMSE,MAE,SupNorm,Bias,Corr,deming_slope,deming_intercept,beta_sum,beta_l1,beta_l2,beta_min,beta_max,beta_neg_frac,offline_data_id,benchmark_id,benchmark_point_source,target_set_size,benchmark_z_path,projected_bellman_test_risk,oracle_embedding_risk,benchmark_embedding_risk,risk_bellman_final,risk_obj_final,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4,embedding_error_mmd2,embedding_truth_signal,relative_embedding_error,explained_embedding_signal,embedding_hat_norm2,embedding_truth_points_used,explained_embedding_signal_global,relative_embedding_error_global,embedding_error_mmd2_total,embedding_truth_signal_total,embedding_error_mmd2_mean,embedding_truth_signal_mean,relative_embedding_error_mean,explained_embedding_signal_mean,normalized_bellman_error,bellman_fit,bellman_residual,normalized_bellman_error_global,bellman_fit_global
41_b26,0.06386755836079197,0.05508474800270051,0.11734363436698914,-0.04499798758421093,0.5078153174572463,0.8694963336625834,-0.028644577020526862,1.0046486854553223,1.0064454078674316,0.06596808135509491,-0.0005385894328355789,0.01080302707850933,0.01,41,26,support_safe_target_policy_draw,100,data/Z_true.pt,0.02738410234451294,0.4344261884689331,0.4344261884689331,0.012413227241399542,0.032223060727119446,3000,400,400,400,1.0,6.254629347779428e-05,37.64008331298828,391.18909983747693,5.969191074371338,0.1748921126127243,1.072989583015442,20.948646545410156,5.191211906762794,5.191211906762794,0.033690035343170166,400,400,400,0.07635398209095001,0.12606558203697205,0.6056687235832214,0.39433127641677856,0.10733681917190552,512,0.7997710704803467,0.20022891461849213,1.2953784465789795,6.46948766708374,0.025907568633556366,0.12938974797725677,0.20227926969528198,0.7977206110954285,0.255123108625412,0.7448768615722656,0.02738410234451294,0.07213845103979111,0.9278615713119507
