run_id,RMSE,MAE,SupNorm,Bias,Corr,deming_slope,deming_intercept,beta_sum,beta_l1,beta_l2,beta_min,beta_max,beta_neg_frac,offline_data_id,benchmark_id,benchmark_point_source,target_set_size,benchmark_z_path,projected_bellman_test_risk,oracle_embedding_risk,benchmark_embedding_risk,risk_bellman_final,risk_obj_final,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4,embedding_error_mmd2,embedding_truth_signal,relative_embedding_error,explained_embedding_signal,embedding_hat_norm2,embedding_truth_points_used,explained_embedding_signal_global,relative_embedding_error_global,embedding_error_mmd2_total,embedding_truth_signal_total,embedding_error_mmd2_mean,embedding_truth_signal_mean,relative_embedding_error_mean,explained_embedding_signal_mean,normalized_bellman_error,bellman_fit,bellman_residual,normalized_bellman_error_global,bellman_fit_global
18_b20,0.012401054956332378,0.01047762225731276,0.02367188036441803,0.01014123868313618,0.9983319636186108,1.1360520582609768,-0.00717757341148742,1.0164906978607178,1.0164906978607178,0.05612070485949516,0.0008794399909675121,0.008341717533767223,0.0,18,20,support_safe_target_policy_draw,100,data/Z_true.pt,0.004113364964723587,0.36350661516189575,0.36350661516189575,0.01316957977653388,0.025971496477723118,3000,400,400,400,1.0,5.9871744895190204e-05,40.680057525634766,391.26334721510915,5.969380855560303,0.16741353273391724,1.0677788257598877,20.857837677001953,5.013092572546381,5.013092572546381,0.03339526057243347,400,400,400,0.0022857338190078735,0.13197621703147888,0.01731928624212742,0.9826807379722595,0.1500558704137802,512,0.7621737718582153,0.23782625794410706,1.53861403465271,6.46948766708374,0.03077227994799614,0.12938974797725677,0.24041847884655,0.7595815062522888,0.02741222269833088,0.9725877642631531,0.004113364964723587,0.07569219917058945,0.9243078231811523
