run_id,RMSE,MAE,SupNorm,Bias,Corr,deming_slope,deming_intercept,beta_sum,beta_l1,beta_l2,beta_min,beta_max,beta_neg_frac,offline_data_id,benchmark_id,benchmark_point_source,target_set_size,benchmark_z_path,projected_bellman_test_risk,oracle_embedding_risk,benchmark_embedding_risk,risk_bellman_final,risk_obj_final,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4,embedding_error_mmd2,embedding_truth_signal,relative_embedding_error,explained_embedding_signal,embedding_hat_norm2,embedding_truth_points_used,explained_embedding_signal_global,relative_embedding_error_global,embedding_error_mmd2_total,embedding_truth_signal_total,embedding_error_mmd2_mean,embedding_truth_signal_mean,relative_embedding_error_mean,explained_embedding_signal_mean,normalized_bellman_error,bellman_fit,bellman_residual,normalized_bellman_error_global,bellman_fit_global
49_b5,0.0484931131417285,0.042013719143578786,0.0903983861207962,-0.03992171474848874,0.8054629722251689,0.7041028877730651,-0.0021281586107242817,0.8292095065116882,0.8394050002098083,0.057696226984262466,-0.0006206824909895658,0.009347815066576004,0.08,49,5,support_safe_target_policy_draw,100,data/Z_true.pt,0.012157924473285675,0.3886035680770874,0.3886035680770874,0.010319949851967327,0.026326648890972137,3000,400,400,400,1.0,5.049266604828517e-05,56.87958908081055,391.83914898413843,5.970851421356201,0.14118772745132446,1.0648174285888672,20.85080909729004,4.256561795564639,4.256561795564639,0.03316942974925041,400,400,400,0.028837084770202637,0.13024885952472687,0.22139990329742432,0.7786000967025757,0.07503579556941986,512,0.7967726588249207,0.20322735607624054,1.31477689743042,6.46948766708374,0.026295537129044533,0.12938974797725677,0.20556777715682983,0.7944322228431702,0.16202832758426666,0.8379716873168945,0.012157924473285675,0.06939921528100967,0.9306007623672485
