risk_n_steps_recorded,risk_n_diagnostics_recorded,risk_log_obj_initial,risk_log_obj_final,risk_log_obj_min,risk_obj_initial,risk_obj_final,risk_obj_min,risk_log_obj_drop,risk_log_bellman_root_initial,risk_log_bellman_root_final,risk_log_bellman_root_min,risk_bellman_root_initial,risk_bellman_root_final,risk_bellman_root_min,risk_bellman_initial,risk_bellman_final,risk_bellman_min,risk_log_bellman_root_drop,risk_bellman_returned,risk_obj_returned,risk_returned_step,offline_data_id,benchmark_point_source,target_set_size,lambda_reg,lambda_B,num_steps,transition_reduction_enabled,transition_reduction_method,transition_original_rows,transition_reduced_rows,transition_compression_ratio,mean_embedding_basis_size,target_mass_mean,target_mass_min,target_mass_max,target_mass_sd,target_mass_rmse_to_target,target_beta_min,target_beta_max,target_neg_frac_mean,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4,risk_objective_final_raw,risk_objective_min_raw,risk_objective_max_raw,risk_bellman_final_raw,risk_bellman_min_raw,risk_bellman_max_raw,risk_rkhs_ridge_final_raw,risk_rkhs_ridge_min_raw,risk_rkhs_ridge_max_raw,risk_mass_final_raw,risk_mass_min_raw,risk_mass_max_raw,risk_negativity_final_raw,risk_negativity_min_raw,risk_negativity_max_raw,risk_B_norm_final_raw,risk_B_norm_min_raw,risk_B_norm_max_raw,risk_diagnostic_step_final_raw,risk_diagnostic_step_min_raw,risk_diagnostic_step_max_raw,risk_best_step_final_raw,risk_best_step_min_raw,risk_best_step_max_raw,risk_best_objective_final_raw,risk_best_objective_min_raw,risk_best_objective_max_raw,risk_best_bellman_final_raw,risk_best_bellman_min_raw,risk_best_bellman_max_raw,risk_returned_step_final_raw,risk_returned_step_min_raw,risk_returned_step_max_raw,risk_returned_objective_final_raw,risk_returned_objective_min_raw,risk_returned_objective_max_raw,risk_returned_bellman_final_raw,risk_returned_bellman_min_raw,risk_returned_bellman_max_raw,risk_returned_best_checkpoint_final_raw,risk_returned_best_checkpoint_min_raw,risk_returned_best_checkpoint_max_raw,explained_embedding_signal_global,relative_embedding_error_global,embedding_error_mmd2_total,embedding_truth_signal_total,embedding_error_mmd2_mean,embedding_truth_signal_mean,relative_embedding_error_mean,explained_embedding_signal_mean,embedding_truth_points_used_min,embedding_truth_points_used_max,embedding_truth_points_used_mean,normalized_bellman_error_global,bellman_fit_global,bellman_residual_total,embedding_hat_norm2_total
101.0,101.0,5.866342434196022,-3.8237995087932153,-3.8237995087932153,352.9556579589845,0.021844644099473953,0.021844644099473953,9.690141942989237,0.5824216961617209,-2.331370290817134,-2.331370290817134,1.790368914604187,0.09716251492500305,0.09716251492500305,3.2054208503809742,0.00944055430655144,0.00944055430655144,2.913791986978855,0.009440554305911064,0.021844644099473953,5000.0,30,fixed_config_plus_support_safe_target_policy_draws,100,0.005,0.05,5000,0,kmeans,6000,6000,1.0,3000,0.994167685508728,0.9600281715393066,1.0275182723999023,0.014943579211831093,0.015971630811691284,-0.0014322982169687748,0.021711787208914757,0.040225,3000,400,400,400,1.0,4.795831998194444e-05,64.1274185180664,392.1129702922828,5.971549987792969,0.13410118222236633,1.0738768577575684,21.047245025634766,3.9742043065467065,3.9742043065467065,0.03374290093779564,400,400,400,0.021844644099473953,0.021844644099473953,352.9556579589844,0.009440554305911064,0.009440554305911064,3.205420970916748,0.01163880992680788,0.01163880992680788,0.1829221546649933,0.0007652791100554168,0.0007652791100554168,349.56732177734375,0.0,0.0,0.0,1.0738245248794556,1.0738245248794556,1.1010221242904663,5000.0,1.0,5000.0,5000.0,5000.0,5000.0,0.021844644099473953,0.021844644099473953,0.021844644099473953,0.009440554305911064,0.009440554305911064,0.009440554305911064,5000.0,5000.0,5000.0,0.021844644099473953,0.021844644099473953,0.021844644099473953,0.009440554305911064,0.009440554305911064,0.009440554305911064,1.0,1.0,1.0,0.7604930400848389,0.23950693011283875,1.5494871139526367,6.46948766708374,0.030989741906523705,0.12938974797725677,0.24230074882507324,0.7576992511749268,512,512,512.0,0.0672195553779602,0.9327804446220398,0.42544668912887573,6.32921028137207
