run_id,RMSE,MAE,SupNorm,Bias,Corr,deming_slope,deming_intercept,beta_sum,beta_l1,beta_l2,beta_min,beta_max,beta_neg_frac,offline_data_id,benchmark_id,benchmark_point_source,target_set_size,benchmark_z_path,projected_bellman_test_risk,oracle_embedding_risk,benchmark_embedding_risk,risk_bellman_final,risk_obj_final,B_num_rows,B_num_cols,B_min_dim,B_numerical_rank,B_rank_fraction,B_rank_tolerance,B_stable_rank,B_effective_rank,B_entropy_rank,B_spectral_norm,B_frobenius_norm,B_nuclear_norm,B_condition_number,B_condition_number_tol,B_smallest_singular_value,B_rank_rel_1em2,B_rank_rel_1em3,B_rank_rel_1em4,embedding_error_mmd2,embedding_truth_signal,relative_embedding_error,explained_embedding_signal,embedding_hat_norm2,embedding_truth_points_used,explained_embedding_signal_global,relative_embedding_error_global,embedding_error_mmd2_total,embedding_truth_signal_total,embedding_error_mmd2_mean,embedding_truth_signal_mean,relative_embedding_error_mean,explained_embedding_signal_mean,normalized_bellman_error,bellman_fit,bellman_residual,normalized_bellman_error_global,bellman_fit_global
96_b15,0.009403635374729548,0.008186468093190341,0.017465099692344666,0.006498665155377239,0.9940629010799276,1.0882040789863983,-0.0048719950353822705,1.013213872909546,1.017000675201416,0.07008615136146545,-0.000388129148632288,0.013848579488694668,0.0225,96,15,support_safe_target_policy_draw,100,data/Z_true.pt,0.008072393015027046,0.36491096019744873,0.36491096019744873,0.011602598956646002,0.02443847618997097,3000,400,400,400,1.0,5.134132585737916e-05,55.71804428100586,391.8867969648215,5.970973014831543,0.1435607522726059,1.0716023445129395,20.984825134277344,4.269362682047399,4.269362682047399,0.033625803887844086,400,400,400,0.0031111985445022583,0.1297331154346466,0.023981530219316483,0.976018488407135,0.14078862965106964,512,0.8014072775840759,0.19859272241592407,1.2847931385040283,6.46948766708374,0.025695862248539925,0.12938974797725677,0.20058399438858032,0.7994160056114197,0.057336967438459396,0.9426630139350891,0.008072393015027046,0.06269571930170059,0.9373042583465576
